target,text,num_characters,num_words,num_sentences
0,go walmart stay,34,9,2
0,forgotten might coupl buck send tomorrow k love ya,91,23,2
0,oh great disturb talk,52,13,2
0,revers cheat mathemat,45,9,2
0,u welcom caught u use broken english,54,11,2
0,problem babi good time talk call left messag,77,20,3
0,oh brand,22,7,2
0,sorri cant take call right happen r 2waxsto wat want come ill get medic insur abl deliv basic care current shop right medic insur give til friday morn that see major person guid right insur,368,79,7
0,time come,28,7,1
0,call say come today ok tell fool like ok,82,19,1
0,email yifeng part oredi get fr,56,14,1
0,r u sure understand wine good idea slurp,68,17,2
0,minimum walk 3mile day,29,7,1
0,ok problem get taxi c ing tomorrow tuesday tuesday think r go cinema,115,27,3
0,brainless babi doll vehicl sariyag drive madok barolla,67,16,1
1,sorri miss call let talk time 07090201529,78,18,2
0,pleas attend phone,25,6,1
0,hate call didnt accept even singl call mine even messag,104,24,3
0,messag phone hold,44,11,2
0,free,18,6,2
0,yo trip got postpon still stock,47,11,1
0,wait call sir,31,8,1
0,hey repli pa,39,11,2
0,hey elain today meet still,40,10,1
0,sorri gone place tomorrow realli sorri,69,17,3
0,tiim let hug break tear,79,22,1
0,tomorrow go theatr come wherev u call tell come tomorrow,117,29,7
0,electr went fml,38,8,1
0,look like found someth smoke great job,65,14,1
0,also andro ice etc etc,23,5,1
0,,3,2,1
0,good afternon love today hope good mayb interview wake miss babe passion kiss across sea,151,34,5
0,yup wun believ wat u realli neva c e msg sent shuhui,58,16,3
0,how watch resiz,24,4,1
0,dear umma call,31,9,1
0,finish miss plenti,33,6,2
1,complimentari 4 star ibiza holiday cash need urgent collect 09066364349 landlin lose,152,23,3
0,well meant oppos drunken night,54,12,1
0,k must book huh go yoga basic sunday,60,16,2
1,free msg bill mobil number mistak shortcod call 08081263000 charg call free bt landlin,160,27,1
0,ok,9,3,1
0,oop mum somerset bit far back tomo see soon x,71,20,3
0,u workin overtim nigpun,28,6,1
0,kalli dismissi 2nd test,41,11,1
0,guess got screwd,29,7,2
1,pleas call 08712402972 immedi urgent messag wait,81,13,1
0,r u cook dinner,31,8,1
0,bull plan go float ikea without care world live mess anoth day,129,31,3
0,buy,11,4,1
1,urgent mobil number award bonu caller prize call 09058095201 land line valid 12hr,129,24,4
0,heehe funni tho,28,6,1
0,simpl arithmet percentag,47,8,1
0,yeah would leav hour least 4 sound,59,16,1
0,thank honey great day,31,8,2
0,amaz quot life difficult decid what wrong lie bring smile truth bring tear,143,33,2
0,ask dad pick lar wan 2 stay 6 meh,69,18,1
0,ju chillaxin,22,5,1
0,da cool iknow 2 wellda peril studentfinanci crisi spk 2 u,84,19,1
1,want new nokia 3510i colour phone deliveredtomorrow 300 free minut mobil 100 free text free camcord repli call 08000930705,157,29,2
0,what come hill monster hope great day thing r go fine busi though,120,28,3
0,joy father john john joy father u an th hav lt gt iq ti ia question tri answer,131,39,4
0,ill obey,40,9,1
0,didnt search onlin let know,52,13,2
0,need go get,34,10,1
0,pic pleas,23,6,2
0,uhhhhrmm isnt tb test bad your sick,48,9,1
0,haf enuff space got like 4 mb,38,10,1
1,life never much fun great came made truli special wo forget enjoy one,136,32,4
1,want new video phone 600 anytim network min 400 inclus video call download 5 per week free deltomorrow call 08002888812 repli,157,29,2
1,valu custom pleas advis follow recent review mob award bonu prize call 09066368470,155,31,2
1,welcom pleas repli age gender begin 24m,64,14,3
1,freemsg unlimit free call activ smartcal txt call unlimit call help 08448714184 stop txt stop landlineonli,160,28,3
1,mobil 10 mth updat latest orang phone free save free call text ye callback orno opt,160,31,4
1,new 2 club dont fink met yet b gr8 2 c u pleas leav msg 2day wiv ur area 09099726553 repli promis carli x lkpobox177hp51fl,163,30,1
0,true easier,31,8,2
0,sure sinc parent work tuesday realli need cover stori,86,18,1
0,haha okay today weekend leh,34,7,1
0,darlin youphon im athom youwanna,58,13,2
0,know jack shit anyth someth help want pretend text whatev respons hypotheticalhuagauahahuagahyuhagga,193,34,1
0,alway braini one,34,8,1
0,yeah get random dude need chang info sheet parti lt gt never studi safe,124,33,1
1,camera award sipix digit camera call 09061221066 fromm landlin deliveri within 28 day,106,20,3
0,christma occas celebr reflect ur valu desir affect amp tradit ideal christma,152,31,2
0,send greet joy happi gr8 even,65,13,2
0,darlin cantdo anythingtomorrow mypar aretak outfor meal u free,105,21,3
0,india win level seri mean record,51,12,1
0,plan,29,6,1
0,good hear,25,6,1
0,awesom deal gate charl told last night uh yeah,78,20,2
0,time thinkin goin,30,7,1
1,get free mobil video player free movi collect text go free extra film order c appli 18 yr,139,34,5
1,save money wed lingeri choos superb select nation deliveri brought weddingfriend,153,21,2
0,board work fine issu overh also reslov still softwar inst pend come around 8 clock,135,30,4
0,ye care caus know,44,12,1
0,mon oki lor haha best cheap n gd food la ex oso oki depend whether wana eat western chines food den u prefer,142,33,2
0,sit ard noth lor u leh busi w work,49,13,2
0,lt gt k oh send home sale,54,19,2
0,sorri mail,19,6,3
0,ya tell abt tht incid,34,7,1
0,ye outsid like 2 hour call whole famili wake caus start 1,107,25,2
0,ugh got outta class,24,5,1
0,nowaday peopl notixiqu laxinorf opportun bambl entrop ever oblising opt ur book masteriast amplikat fidalf champlaxig think atroci wotz ur opinion junna,274,45,3
0,need lar ju test e phone card dunno network gd thk wait 4 si 2 finish bath bath dun disturb u liao u clean ur room,158,39,5
0,right later,28,7,1
0,lunch come quickli open door,52,12,1
1,heard u4 call night knicker make beg like u last time 01223585236 xx luv,153,34,3
0,back bit long co accid a30 divert via brilliant weekend thank speak soon lot love,131,29,5
0,k yan jiu liao sat go 4 bugi vill one frm 10 3 den hop parco 4 nb sun go cine frm 1030 2 den hop orc mrt 4 hip hop 4,155,46,4
1,bloomberg center wait appli futur http,101,16,3
0,seek ladi street freak sheet,73,19,2
0,phone,8,2,1
0,haha figur well found piec priscilla bowl,57,12,1
0,actual fuck whatev find excus tampa point januari though,106,22,1
0,yay final lol miss cinema trip last week,56,15,3
0,day work day except saturday sunday,49,11,1
0,heart empti without love mind empti without wisdom eye r empti without dream amp life empti without frnd alwi touch good night amp sweet dream,176,39,5
0,think wait bu inform get ever get,95,22,2
0,get back time soon,31,7,1
0,thing quick question,38,10,2
0,probabl come everybodi done around lt gt right,66,19,1
0,got new year co yetund said want surpris didnt see money return mid januari lt gt day return period end,180,42,1
0,ask around lot term mid,63,16,1
0,sure check yahoo email sent photo yesterday,59,12,2
0,look,25,6,1
0,wherr boytoy,24,8,2
1,want new video phone750 anytim network min 150 text five pound per week call 08000776320 repli deliveri tomorrow,148,27,1
0,hello love goe day wish well fine babe hope find job prospect miss boytoy teas kiss,149,37,4
0,tell bad charact u dnt lik tri chang lt gt add tat 2 new year resolut wait ur frank good morn,165,44,4
0,yeah probabl earlier,32,6,1
0,chang window logoff sound,29,5,1
0,also came room,22,7,1
0,huh got lesson 4 lei n thinkin go sch earlier n tot parkin kent vale,105,26,1
0,reach offic around lt decim gt amp mobil problem get voic call asa free,126,35,4
0,cool text head,31,8,1
1,contact date servic someon know find call land line pobox45w2tg150p,140,28,3
1,wan2 win westlif 4 u m8 current tour 1 unbreak 2 untam 3 unkempt text 3 cost 50p text,161,42,5
0,happi birthday may u find ur princ charm soon n dun work hard,75,16,1
0,oh grand bit parti mention cover charg probabl first come first serv,121,27,1
0,said went back bed ca sleep anyth,75,18,1
0,hope arnt piss id would realli like see tomorrow love xxxxxxxxxxxxxx,95,19,2
1,dorothi bank granit issu explos pick member 300 nasdaq symbol cdgt per,156,45,1
0,say lt gt year old man money last lt gt still wait check,114,37,3
0,come ur home,26,7,1
0,free day finish 6 mon n thur,48,13,1
0,food,25,6,1
0,life all mone eppolum oru pole allalo,38,8,1
0,nite,7,2,1
0,two fundament cool life,36,7,1
0,camera quit good pixel 3optic 5digit doom love holiday safe hope hav good journey happi new year see coupl week,189,43,4
0,hi petey ok want 2 chat coz avent spoken 2 u 4 long ur doin good nit js love ya,127,28,1
0,saw ron burgundi captain parti boat yeah,55,11,1
0,seriou money base,38,10,2
0,alreadi one guy love,29,8,1
0,staff placement train amrita colleg,46,8,1
0,alway chat fact need money rais,62,16,2
0,job profil seem like bpo,32,8,1
0,well give co said one nighter persev found one cheap apologis advanc somewher sleep isnt,197,44,3
0,think actual talk call boss morn went place last year told could go get car fix cheaper kept tell today much hope would come back alway regret get number etc,287,66,4
0,will go app class,37,9,1
0,hang brother famili,42,8,1
0,reach 9 tell dont know,70,18,3
0,hey go quit soon xuhui work till end month,77,18,2
0,im sorri bout last nite ur fault spous pmt sumthin u 4give think u shldxxxx,117,28,3
0,tri neva mate,15,5,2
0,yeah pretti much best case scenario,49,10,1
0,free today haf 2 pick parent tonit,53,13,1
0,babe far 2 2 spk da mo dead 2 da wrld sleep da sofa day,92,24,3
0,send naughti pix,33,9,2
1,winner guarante caller prize final attempt contact claim call 09071517866 150ppmpobox10183bhamb64x,152,26,3
1,xma new year eve ticket sale club day 10am till 8pm thur fri sat night week sell fast,157,38,2
0,tyler get 8th leav long 9 get like hour,87,23,1
0,prepar pound everi night,36,7,1
0,actual mobil full msg work onlin need send lt gt sent msg wil explain u later,134,38,2
0,good even,26,7,2
0,home pleas call,24,7,2
0,oic co n si got lunch today dad went dunno whether 2 eat sch wat,97,25,2
0,mmmmm sooooo good wake word morn love mmmm fuck love lion devour kiss across sea,153,37,4
0,pleas inform applic airtel broadband process success instal happen within 3 day,139,23,2
0,happen dear silent tens,45,11,3
0,get 3 unless guy want come time sooner,69,17,1
0,cough noth,40,8,1
0,come lt 25 n pass lar,32,9,1
0,e person e sm survey,40,11,1
0,lol ok ill tri send warn sprint dead slow prolli get tomorrow,84,20,3
0,thank meet monday,25,5,1
0,th gower mate r u man good wale ill b back c u wk msg 4 random,144,42,6
1,rock yr chik get 100 filthi film xxx pic yr phone rpli filth saristar ltd e14 9yt 08701752560 450p per 5 day stop2 cancel,152,37,6
0,got like lt gt get later though get whatev feel like,85,25,2
0,dad want talk apart got late start omw,69,16,1
0,love,23,8,1
0,lol u still feel sick,25,6,1
0,din tell u ju 420,24,7,1
0,eye philosophi,30,7,1
1,next month get upto 50 call 4 ur standard network charg 2 activ call 9061100010 c 1st4term pobox84 m26 3uz cost min mobcudb,164,29,1
0,ok lor town lei,28,10,2
0,alreadi sabarish ask go,43,11,1
0,da vijay go talk jaya tv,39,11,3
1,urgent tri contact u today draw show prize guarante call 09050000460 land line claim j89 po box245c2150pm,159,31,5
0,lol know hey someon great inperson flea forum love,83,20,3
1,text banneduk 89555 see cost 150p textoper g696ga xxx,68,13,2
0,still chanc search hard get let tri,73,19,2
1,auction round highest bid next maximum bid bid send bid 10 bid good luck,139,36,5
0,alway celebr ny famili,47,10,1
0,know taj mahal symbol love lesser known fact mumtaz shahjahan 4th wife 7 wife shahjahan kill mumtaz husband marri mumtaz die lt gt th deliveri marri mumtaz sister question aris hell love great,322,80,11
0,ok come home vl nice meet v chat,59,17,1
1,collect valentin weekend pari inc flight hotel prize guarante text pari,136,24,2
0,sent de webadr gete salari slip,42,8,1
0,fine send greet,31,7,2
1,custom loyalti offer new nokia6650 mobil txtauction txt word start 81151 get 4t ctxt tc,147,32,3
0,dint touch,30,8,1
0,yup leav right back soon,36,9,1
1,wo believ true incred txt repli g learn truli amaz thing blow mind o2fwd,149,33,4
0,yeah sure leav min,29,8,1
0,one teach ship car,59,15,1
0,sign matur start say big thing actual start understand small thing nice even bslvyl,154,32,2
0,yeah confirm stay weekend,47,8,1
0,said dun haf passport smth like dat juz send email account,89,20,1
0,multipli number independ count decim point divis push decim place like show,126,23,1
0,love night wake see messag hope smile know great morn,128,29,2
0,ard 4 lor,12,4,1
0,right meanwhil project twin comin,53,11,2
0,sent maga money yesterday oh,41,9,1
1,hot n horni will live local text repli hear strt back 150p per msg netcollex ltdhelpdesk 02085076972 repli stop end,155,33,1
0,ride equal unev mani peski cyclist around time night,99,21,1
0,free give otherwis nalla adi entey nattil kittum,72,14,2
0,sent wife text buy tell relax go get wkend,123,32,4
0,escap theatr go watch kavalan minut,69,16,3
0,much would cost hire hitman,39,9,1
0,anyth lor,17,4,1
1,want new nokia 3510i colour phone deliv tomorrow 200 free minut mobil 100 free text free camcord repli call 08000930705,157,30,2
0,huh cant go 2 ur hous empti hand right,48,12,1
0,good morn princess happi new year,38,8,2
1,congratul winner august prize draw call 09066660100 prize code 2309,117,24,4
0,aight head,30,9,1
0,wat r u busi wif work,38,11,2
0,know mood today,25,6,1
0,jay told alreadi,28,7,1
0,cp caus outag conserv energi,46,9,1
0,sure check happen around area,72,16,1
0,hey morn come ask pa,41,12,1
0,jordan got vote last nite,31,7,1
0,mean got epi fine,59,16,2
0,idea,28,7,1
0,pl come quick cant bare,30,7,1
0,call unabl cal let meet bhaskar deep,55,15,3
0,meet librari,32,8,2
0,k roommat also want dubsack anoth friend may also want plan bring extra tell know sure,138,30,1
0,depend individu lor e hair dresser say pretti parent say look gong u kaypoh also dunno wat collect,125,26,3
0,ok c,14,5,1
0,enjoy watch play footbal basketbal anyth outdoor,81,15,3
0,pleas ask macho price rang want someth new use plu interfu blackberri bold lt gt bb,155,37,1
0,sorri sent blank msg yup tri 2 seriou studi,74,16,2
0,hey check da list da,34,10,2
1,8007 25p 4 alfi moon children need song ur mob tell ur m8 txt tone chariti 8007 nokia poli chariti poli zed 08701417012 profit 2 chariti,166,36,3
0,meant apolog text get drug lt gt night,84,24,1
0,mean februari april get place stay hustl back forth audit season sinc sister move away harlem,190,40,1
0,goin workout lor muz lose e fat,42,10,1
0,damn poor zac stand chanc,37,9,1
0,want tel u one thing u mistak k messag sent,87,22,1
0,yeah right bring tape measur fri,43,11,2
0,head straight,36,7,1
1,get offici england poli rington colour flag yer mobil tonight game text tone flag optout txt eng stop box39822 w111wx,159,30,3
0,thank princess sexi,38,9,2
0,oooh got plenti,27,7,1
0,hui xin da lib,21,7,1
0,big differ lt gt versu lt gt everi lt gt hr,73,29,2
0,make cri stuff happen top everyth els push edg underdtand often cri sorri sorri life,191,46,3
0,2 babe feel let 4get tri fit soo muchxxlov u,104,22,1
0,know hook mean right,34,8,1
1,custom servic announc recent tri make deliveri unabl pleas call 07090298926,152,27,3
0,wat da model num ur phone,31,9,1
0,realli skateboard despit fact get thrown wind bandag shit arm everi five minut,154,30,1
1,stop club tone repli see html term club tone cost mfl,128,24,4
0,hous e sky quit dark liao rain got excus 2 run alreadi rite hee,98,22,2
